Date,series ,open,high,low,PREV. CLOSE ,ltp ,close,vwap ,52W H,52W L,VOLUME,VALUE ,No of trades 
2019-06-10,EQ,11607.10,11729.00,11376.00,11503.85,11718.00,11698.40,11650.93,11751.00,9047.05,48341.00,563217557.00,13042.00
2019-06-07,EQ,11610.00,11628.00,11451.00,11603.30,11474.25,11503.85,11509.54,11751.00,9047.05,43726.00,503266124.95,9163.00
2019-06-06,EQ,11552.35,11684.00,11530.00,11552.35,11585.00,11603.30,11628.62,11751.00,9047.05,82658.00,961198222.85,13909.00
2019-06-04,EQ,11600.00,11698.00,11428.00,11686.45,11600.00,11552.35,11512.57,11751.00,9047.05,96144.00,1106864266.50,23054.00
2019-06-03,EQ,11498.60,11700.00,11498.60,11498.10,11676.15,11686.45,11651.75,11751.00,9047.05,64302.00,749230967.35,12453.00
2019-05-31,EQ,11350.00,11540.00,11303.45,11320.50,11540.00,11498.10,11446.77,11751.00,9047.05,70172.00,803242560.70,16240.00
2019-05-30,EQ,11175.25,11345.00,11170.00,11206.00,11340.00,11320.50,11282.94,11751.00,9047.05,93421.00,1054063813.00,21929.00
2019-05-29,EQ,11125.00,11295.95,10987.45,11105.20,11201.00,11206.00,11188.20,11751.00,9047.05,128654.00,1439406301.65,25211.00
2019-05-28,EQ,11040.00,11165.00,10950.00,11036.25,11145.00,11105.20,11096.92,11751.00,9047.05,133445.00,1480828516.35,26100.00
2019-05-27,EQ,10750.00,11083.00,10700.00,10660.05,11008.70,11036.25,10952.92,11751.00,9047.05,84400.00,924426482.60,16243.00
2019-05-24,EQ,10813.00,10849.90,10592.30,10797.05,10682.40,10660.05,10657.73,11751.00,9047.05,49465.00,527184463.55,17137.00
2019-05-23,EQ,10848.00,10989.00,10680.00,10700.55,10791.05,10797.05,10846.95,11751.00,9047.05,56257.00,610216860.30,17084.00
2019-05-22,EQ,10650.05,10784.20,10600.00,10609.20,10725.00,10700.55,10680.48,11751.00,9047.05,31497.00,336403201.40,12875.00
2019-05-21,EQ,10849.95,10884.70,10493.95,10768.15,10629.80,10609.20,10705.43,11751.00,9047.05,47182.00,505103460.95,12525.00
2019-05-20,EQ,10680.00,10832.00,10560.35,10465.65,10770.00,10768.15,10738.45,11751.00,9047.05,49555.00,532143686.45,14992.00
2019-05-17,EQ,10299.95,10546.20,10256.85,10280.55,10444.00,10465.65,10413.67,11751.00,9047.05,65704.00,684219468.05,14806.00
2019-05-16,EQ,10332.70,10401.00,10255.05,10268.55,10300.00,10280.55,10325.18,11751.00,9047.05,39322.00,406006770.80,12810.00
2019-05-15,EQ,10401.00,10509.00,10211.00,10198.65,10310.50,10268.55,10385.76,11751.00,9047.05,127190.00,1320965233.95,27541.00
2019-05-14,EQ,10310.00,10364.40,10120.05,10300.05,10163.05,10198.65,10210.39,11751.00,9047.05,54275.00,554168918.70,16469.00
2019-05-13,EQ,10262.00,10433.25,10232.25,10231.15,10300.05,10300.05,10356.40,11751.00,9047.05,48042.00,497542244.30,14253.00
2019-05-10,EQ,10371.90,10435.65,10171.05,10362.20,10182.05,10231.15,10283.61,11751.00,8934.65,61273.00,630107646.70,11851.00
2019-05-09,EQ,10295.00,10409.00,10200.00,10298.35,10371.30,10362.20,10322.47,11751.00,8934.65,46552.00,480531851.60,17093.00
2019-05-08,EQ,10487.75,10536.00,10275.70,10477.10,10295.00,10298.35,10365.32,11751.00,8934.65,46391.00,480857588.75,16295.00
2019-05-07,EQ,10401.50,10589.95,10401.00,10364.00,10474.90,10477.10,10493.49,11751.00,8934.65,72631.00,762152484.40,23858.00
2019-05-06,EQ,10400.00,10497.10,10305.05,10485.70,10393.00,10364.00,10410.04,11751.00,8934.65,90136.00,938319575.80,22491.00
2019-05-03,EQ,10650.00,10650.00,10380.00,10589.70,10454.00,10485.70,10500.49,11751.00,8934.65,115448.00,1212260092.05,19751.00
2019-05-02,EQ,10905.00,10905.00,10403.05,10905.30,10590.00,10589.70,10716.41,11751.00,8934.65,44249.00,474190529.65,11266.00
2019-04-30,EQ,10900.00,10974.95,10854.70,10971.25,10877.70,10905.30,10898.52,11751.00,8934.65,74238.00,809084304.60,12859.00
2019-04-26,EQ,10851.00,11049.20,10822.05,10846.45,10920.00,10971.25,10961.95,11751.00,8660.05,51412.00,563575601.95,12551.00
2019-04-25,EQ,10890.00,10990.00,10780.00,10833.40,10850.00,10846.45,10879.65,11751.00,8660.05,90249.00,981877123.85,15092.00
2019-04-24,EQ,10907.50,11029.55,10705.00,10910.20,10825.00,10833.40,10839.56,11751.00,8660.05,76358.00,827686914.20,20752.00
2019-04-23,EQ,10940.00,10979.00,10872.00,10879.90,10885.00,10910.20,10940.34,11751.00,8660.05,25119.00,274810302.15,7359.00
2019-04-22,EQ,10965.00,11125.00,10851.55,10954.45,10890.00,10879.90,10896.44,11751.00,8660.05,31883.00,347411039.35,7195.00
2019-04-18,EQ,11186.40,11239.95,10925.00,11155.80,10925.00,10954.45,11046.75,11751.00,8650.00,56399.00,623025506.25,16672.00
2019-04-16,EQ,11000.00,11218.95,10995.00,10970.10,11200.00,11155.80,11155.71,11751.00,8650.00,89355.00,996818432.45,17335.00
2019-04-15,EQ,11000.00,11089.00,10891.05,10973.80,10955.00,10970.10,10960.31,11751.00,8650.00,84735.00,928721445.85,10223.00
2019-04-12,EQ,10767.90,11000.00,10764.30,10764.10,10950.00,10973.80,10915.76,11751.00,8330.10,49737.00,542916921.85,17361.00
2019-04-11,EQ,10795.00,10899.00,10690.00,10811.95,10760.05,10764.10,10767.29,11751.00,8330.10,93902.00,1011069708.45,24251.00
2019-04-10,EQ,10792.50,10850.00,10730.00,10790.05,10810.10,10811.95,10792.24,11751.00,8330.10,48089.00,518988018.15,13576.00
2019-04-09,EQ,10889.00,10889.00,10740.00,10850.60,10770.00,10790.05,10788.34,11751.00,8330.10,75730.00,817000888.80,14348.00
2019-04-08,EQ,10999.00,11050.00,10804.50,10980.75,10810.00,10850.60,10876.67,11751.00,8330.10,37049.00,402969889.30,10799.00
2019-04-05,EQ,10935.05,11091.00,10900.00,10961.85,10977.00,10980.75,10989.60,11751.00,8169.95,26013.00,285872549.60,5721.00
2019-04-04,EQ,11059.00,11059.00,10850.00,11003.75,10930.00,10961.85,10956.48,11751.00,8169.95,40177.00,440198516.85,8368.00
2019-04-03,EQ,10947.00,11067.00,10780.00,10786.80,11010.00,11003.75,10986.38,11751.00,8169.95,74692.00,820594429.65,20807.00
2019-04-02,EQ,10979.70,10979.70,10700.00,10915.15,10778.00,10786.80,10765.33,11751.00,8169.95,59609.00,641710487.30,11836.00
2019-04-01,EQ,10980.00,11121.00,10861.10,10960.95,10873.70,10915.15,11032.37,11751.00,8169.95,81431.00,898377027.85,25399.00
2019-03-29,EQ,11027.15,11239.00,10901.00,11073.10,10961.00,10960.95,11122.90,11751.00,7760.00,149501.00,1662885197.80,31185.00
2019-03-28,EQ,10938.90,11130.00,10801.00,10892.00,11055.00,11073.10,11008.26,11751.00,7760.00,91828.00,1010866479.05,22877.00
2019-03-27,EQ,10690.95,11049.00,10576.75,10691.90,10900.00,10892.00,10866.64,11751.00,7760.00,139605.00,1517037199.20,39161.00
2019-03-26,EQ,10565.20,10790.25,10515.95,10528.30,10746.40,10691.90,10644.06,11751.00,7760.00,150685.00,1603900067.30,39103.00
2019-03-25,EQ,10515.05,10549.90,10303.00,10600.65,10499.00,10528.30,10455.78,11751.00,7760.00,109785.00,1147888270.60,21039.00
2019-03-22,EQ,10593.00,10649.00,10527.25,10530.15,10600.15,10600.65,10594.72,11751.00,7627.50,85656.00,907501514.85,18327.00
2019-03-20,EQ,10729.90,10749.95,10463.50,10707.00,10506.00,10530.15,10577.14,11751.00,7627.50,59630.00,630714763.20,17149.00
2019-03-19,EQ,10456.60,10755.00,10409.85,10456.60,10740.00,10707.00,10629.93,11751.00,7627.50,82821.00,880381184.50,15958.00
2019-03-18,EQ,10375.00,10495.40,10271.20,10289.90,10465.00,10456.60,10401.94,11751.00,7627.50,61262.00,637243624.50,17259.00
2019-03-15,EQ,10701.30,10762.05,10230.05,10739.30,10324.40,10289.90,10406.09,11751.00,7566.00,183452.00,1909018091.25,48529.00
2019-03-14,EQ,10758.00,10770.00,10540.00,10723.30,10734.00,10739.30,10666.93,11751.00,7566.00,55804.00,595257098.90,16106.00
2019-03-13,EQ,10528.00,10754.95,10500.40,10428.90,10698.00,10723.30,10683.54,11751.00,7566.00,133760.00,1429030676.25,29707.00
2019-03-12,EQ,10298.90,10511.95,10260.05,10292.80,10460.15,10428.90,10433.56,11751.00,7566.00,83043.00,866434524.10,20705.00
2019-03-11,EQ,10099.35,10329.00,10031.65,10095.15,10200.00,10292.80,10193.42,11751.00,7566.00,114136.00,1163436658.20,27915.00
2019-03-08,EQ,10219.95,10220.00,10035.00,10203.35,10091.45,10095.15,10093.19,11751.00,7566.00,98498.00,994159067.05,33292.00
2019-03-07,EQ,10340.00,10352.60,10165.10,10320.75,10166.15,10203.35,10251.12,11751.00,7566.00,78052.00,800120339.90,21169.00
2019-03-06,EQ,10593.00,10593.00,10195.00,10505.95,10308.00,10320.75,10343.26,11751.00,7566.00,145434.00,1504261928.45,40625.00
2019-03-05,EQ,10281.45,10566.65,10281.45,10451.80,10530.00,10505.95,10481.89,11751.00,7566.00,81658.00,855929989.10,27882.00
2019-03-01,EQ,10640.00,10675.00,10406.05,10639.75,10450.00,10451.80,10472.75,11751.00,7562.15,109782.00,1149719409.70,28356.00
2019-02-28,EQ,10750.00,10763.45,10555.10,10713.70,10609.75,10639.75,10633.21,11751.00,7562.15,111875.00,1189590396.05,23326.00
2019-02-27,EQ,10804.40,10820.65,10651.80,10804.40,10675.00,10713.70,10727.67,11751.00,7562.15,85713.00,919500614.90,23189.00
2019-02-26,EQ,10799.00,10855.00,10666.50,10831.65,10800.00,10804.40,10788.22,11751.00,7562.15,72467.00,781789979.65,18949.00
2019-02-25,EQ,10739.00,10870.00,10680.00,10685.45,10869.00,10831.65,10801.56,11751.00,7562.15,42086.00,454594613.20,14630.00
2019-02-22,EQ,10639.90,10709.00,10561.65,10621.95,10709.00,10685.45,10665.97,11751.00,7479.25,55283.00,589647020.05,17200.00
2019-02-21,EQ,10500.00,10671.45,10450.00,10521.80,10630.00,10621.95,10589.74,11751.00,7479.25,70280.00,744246733.40,22138.00
2019-02-20,EQ,10531.50,10638.85,10399.25,10515.40,10482.00,10521.80,10497.60,11751.00,7479.25,62379.00,654829534.25,18058.00
2019-02-19,EQ,10350.05,10729.05,10350.05,10349.45,10531.00,10515.40,10573.53,11751.00,7479.25,88601.00,936825585.60,22904.00
2019-02-18,EQ,10549.00,10579.95,10176.25,10535.45,10380.00,10349.45,10324.69,11751.00,7479.25,87235.00,900674677.10,22406.00
2019-02-15,EQ,10450.00,10740.15,10251.00,10628.80,10495.00,10535.45,10482.94,11751.00,6994.05,414813.00,4348460193.30,73014.00
2019-02-14,EQ,10541.00,10778.95,10310.00,10578.30,10620.00,10628.80,10613.11,11751.00,6994.05,124563.00,1322001219.35,25713.00
2019-02-13,EQ,10869.00,10950.00,10458.45,10783.80,10575.00,10578.30,10745.93,11751.00,6994.05,112684.00,1210894037.20,30886.00
2019-02-12,EQ,10835.00,10850.00,10615.70,10843.50,10780.00,10783.80,10729.35,11751.00,6994.05,97576.00,1046927433.20,28045.00
2019-02-11,EQ,11300.00,11300.00,10765.45,11242.70,10835.00,10843.50,10958.56,11751.00,6994.05,122841.00,1346159986.05,26526.00
2019-02-08,EQ,11707.95,11751.00,11111.00,11715.70,11215.00,11242.70,11348.69,11751.00,6887.25,114697.00,1301660765.80,22881.00
2019-02-07,EQ,11615.00,11749.00,11540.00,11617.40,11708.90,11715.70,11660.68,11749.00,6887.25,36168.00,421743526.70,8851.00
2019-02-06,EQ,11654.00,11654.00,11469.70,11607.45,11646.00,11617.40,11578.33,11705.00,6887.25,27885.00,322861837.05,7095.00
2019-02-05,EQ,11534.95,11654.00,11510.10,11533.75,11608.00,11607.45,11607.68,11705.00,6887.25,36727.00,426315235.20,7616.00
2019-02-04,EQ,11515.00,11642.15,11500.00,11556.55,11573.05,11533.75,11558.50,11705.00,6887.25,34434.00,398005472.90,9515.00
2019-02-01,EQ,11498.05,11622.00,11430.15,11497.85,11560.00,11556.55,11517.86,11705.00,6887.25,61906.00,713024487.40,12921.00
2019-01-31,EQ,11420.00,11538.95,11373.05,11396.65,11481.00,11497.85,11440.63,11705.00,6887.25,95373.00,1091126755.80,21170.00
2019-01-30,EQ,11420.00,11439.75,11280.00,11399.10,11405.85,11396.65,11373.49,11705.00,6887.25,39290.00,446864540.15,10815.00
2019-01-29,EQ,11380.00,11440.00,11293.90,11360.60,11420.00,11399.10,11393.49,11705.00,6887.25,70632.00,804744901.15,19973.00
2019-01-28,EQ,11365.60,11420.00,11155.00,11365.60,11380.00,11360.60,11368.59,11705.00,6887.25,103963.00,1181913021.95,13073.00
2019-01-25,EQ,11460.00,11517.00,11300.00,11433.40,11350.10,11365.60,11420.34,11705.00,6887.25,59928.00,684398014.15,11979.00
2019-01-24,EQ,11315.90,11460.00,11306.05,11315.90,11452.65,11433.40,11416.56,11705.00,6887.25,104618.00,1194377201.85,15363.00
2019-01-23,EQ,11255.00,11348.00,11240.00,11236.55,11320.00,11315.90,11310.59,11705.00,6887.25,51210.00,579215323.45,10719.00
2019-01-22,EQ,11290.00,11350.00,11200.00,11255.25,11280.00,11236.55,11260.29,11705.00,6887.25,39958.00,449938559.45,9130.00
2019-01-21,EQ,11296.00,11308.95,11150.10,11248.40,11259.00,11255.25,11255.05,11705.00,6887.25,19108.00,215061498.60,4200.00
2019-01-18,EQ,11200.00,11326.45,11181.00,11165.70,11270.00,11248.40,11254.36,11705.00,6887.25,76762.00,863907564.15,17702.00
2019-01-17,EQ,11200.00,11232.95,11122.00,11055.90,11181.00,11165.70,11182.52,11705.00,6887.25,72737.00,813382739.60,22761.00
2019-01-16,EQ,11261.05,11291.75,10980.00,11282.65,11070.00,11055.90,11082.13,11705.00,6887.25,136679.00,1514694383.05,31054.00
2019-01-15,EQ,11296.00,11340.00,11200.00,11228.65,11300.00,11282.65,11271.84,11705.00,6887.25,49470.00,557617750.50,9468.00
2019-01-14,EQ,11300.00,11385.70,11189.95,11273.00,11225.00,11228.65,11247.34,11705.00,6887.25,51811.00,582736185.10,12365.00
2019-01-11,EQ,11400.15,11458.00,11151.00,11416.60,11300.00,11273.00,11260.69,11705.00,6887.25,57253.00,644708332.90,17171.00
2019-01-10,EQ,11320.00,11447.80,11139.60,11252.25,11430.00,11416.60,11318.35,11705.00,6887.25,76915.00,870550916.50,19848.00
2019-01-09,EQ,11099.85,11298.40,11058.40,11005.40,11250.00,11252.25,11222.57,11705.00,6887.25,98483.00,1105232706.20,24934.00
2019-01-08,EQ,10800.00,11240.00,10690.00,10786.10,10994.00,11005.40,10947.28,11705.00,6887.25,134341.00,1470668643.05,24540.00
2019-01-07,EQ,10875.00,10939.65,10700.00,10851.20,10790.00,10786.10,10789.27,11705.00,6887.25,85959.00,927434539.05,15094.00
2019-01-04,EQ,11139.00,11198.90,10655.55,11207.15,10825.40,10851.20,10947.17,11705.00,6887.25,206163.00,2256902031.60,40860.00
2019-01-03,EQ,11111.00,11499.00,10999.90,11035.40,11239.90,11207.15,11291.19,11705.00,6887.25,169291.00,1911496388.30,41354.00
2019-01-02,EQ,10980.50,11160.00,10907.05,11015.05,11111.00,11035.40,11042.49,11705.00,6887.25,28167.00,311033685.35,6393.00
2019-01-01,EQ,11150.00,11170.40,10989.95,11084.85,10995.00,11015.05,11053.29,11705.00,6887.25,31709.00,350488882.35,4013.00
2018-12-31,EQ,11300.00,11358.00,11025.00,11258.60,11097.00,11084.85,11132.44,11705.00,6887.25,46430.00,516879298.55,13623.00
2018-12-28,EQ,10994.00,11396.65,10931.10,10942.85,11267.60,11258.60,11138.79,11705.00,6887.25,56636.00,630856335.80,9337.00
2018-12-27,EQ,10849.00,10969.00,10800.10,10770.05,10936.75,10942.85,10888.17,11705.00,6887.25,52311.00,569571136.15,8683.00
2018-12-26,EQ,10965.00,10987.00,10745.00,10923.35,10780.00,10770.05,10802.50,11705.00,6887.25,37172.00,401550617.45,6561.00
2018-12-24,EQ,11056.00,11222.00,10835.55,11010.40,10973.95,10923.35,11039.11,11705.00,6887.25,34191.00,377438379.05,8120.00
2018-12-21,EQ,11264.70,11323.75,10958.50,11232.55,11055.00,11010.40,11028.55,11705.00,6887.25,66291.00,731093586.05,16942.00
2018-12-20,EQ,11150.05,11425.00,11150.05,11174.30,11240.00,11232.55,11286.81,11705.00,6887.25,57925.00,653788570.15,15269.00
2018-12-19,EQ,11199.90,11230.00,11112.05,11094.00,11210.05,11174.30,11167.82,11705.00,6887.25,136306.00,1522241423.15,14937.00
2018-12-18,EQ,11173.00,11300.00,11023.60,11170.60,11081.05,11094.00,11126.17,11705.00,6887.25,67019.00,745664922.80,17302.00
2018-12-17,EQ,11005.00,11312.95,11004.95,10985.90,11170.55,11170.60,11223.51,11705.00,6887.25,98550.00,1106076944.80,23763.00
2018-12-14,EQ,11034.00,11174.85,10918.40,10996.55,10970.00,10985.90,11028.75,11705.00,6887.25,62728.00,691811289.35,18657.00
2018-12-13,EQ,10950.00,11198.35,10890.00,10844.75,11000.00,10996.55,11003.90,11705.00,6887.25,76137.00,837803847.60,17350.00
2018-12-12,EQ,10635.20,10895.00,10583.95,10634.55,10849.95,10844.75,10832.98,11705.00,6887.25,90657.00,982085090.20,17547.00
2018-12-11,EQ,10357.00,10799.00,10322.30,10398.90,10633.00,10634.55,10625.92,11705.00,6887.25,54766.00,581939288.95,15236.00
2018-12-10,EQ,10300.00,10438.90,10275.05,10404.60,10390.00,10398.90,10373.93,11705.00,6887.25,94778.00,983220713.65,16869.00
2018-12-07,EQ,10330.00,10539.95,10330.00,10309.35,10405.00,10404.60,10437.67,11705.00,6887.25,57802.00,603317926.35,9766.00
2018-12-06,EQ,10448.20,10448.20,10232.00,10488.45,10340.00,10309.35,10308.30,11705.00,6887.25,43562.00,449050168.35,9197.00
2018-12-05,EQ,10550.00,10589.00,10440.00,10589.00,10478.00,10488.45,10497.78,11705.00,6887.25,85798.00,900688753.05,24483.00
2018-12-04,EQ,10725.20,10783.10,10556.00,10745.65,10575.05,10589.00,10630.46,11705.00,6887.25,51632.00,548872049.80,13139.00
2018-12-03,EQ,10819.20,10868.95,10645.00,10764.85,10764.10,10745.65,10717.55,11705.00,6887.25,65561.00,702653061.25,14001.00
2018-11-30,EQ,10700.00,10890.40,10594.65,10606.45,10870.00,10764.85,10726.94,11705.00,6887.25,71175.00,763489929.20,13339.00
2018-11-29,EQ,10777.00,10777.00,10387.00,10698.70,10610.00,10606.45,10587.37,11705.00,6887.25,178126.00,1885885052.35,16215.00
2018-11-28,EQ,10580.00,10739.00,10543.45,10518.40,10710.25,10698.70,10673.23,11705.00,6887.25,88968.00,949575517.60,13614.00
2018-11-27,EQ,10450.00,10563.10,10370.00,10453.25,10544.00,10518.40,10515.93,11705.00,6887.25,38216.00,401876774.50,10908.00
2018-11-26,EQ,10325.00,10490.00,10325.00,10303.25,10450.00,10453.25,10441.20,11705.00,6887.25,46014.00,480441504.15,7325.00
2018-11-22,EQ,10306.90,10448.70,10220.10,10238.30,10310.00,10303.25,10347.86,11705.00,6887.25,50964.00,527368255.60,8152.00
2018-11-21,EQ,10300.00,10349.00,10181.15,10254.65,10295.00,10238.30,10235.72,11705.00,6887.25,41562.00,425416855.85,6810.00
2018-11-20,EQ,10384.00,10508.80,10172.00,10342.65,10249.00,10254.65,10311.26,11705.00,6887.25,52173.00,537969387.45,12270.00
2018-11-19,EQ,10786.00,10798.90,10138.55,10687.25,10500.00,10342.65,10316.70,11705.00,6887.25,143391.00,1479322028.95,20611.00
2018-11-16,EQ,10500.00,10735.00,10475.65,10463.80,10689.95,10687.25,10609.93,11705.00,6887.25,114490.00,1214731081.20,16728.00
2018-11-15,EQ,10394.40,10517.10,10315.10,10394.35,10440.35,10463.80,10436.40,11705.00,6887.25,93404.00,974801823.15,14087.00
2018-11-14,EQ,10156.00,10440.05,10156.00,10144.10,10391.25,10394.35,10276.36,11705.00,6887.25,89492.00,919652010.15,8766.00
2018-11-13,EQ,10135.00,10238.10,10079.65,10124.55,10150.00,10144.10,10148.35,11705.00,6887.25,20798.00,211065291.50,4437.00
2018-11-12,EQ,10249.85,10350.00,10087.85,10226.00,10150.00,10124.55,10211.73,11705.00,6887.25,36475.00,372472855.95,8277.00
2018-11-09,EQ,10284.00,10375.00,10153.30,10220.40,10202.20,10226.00,10250.50,11705.00,6887.25,55600.00,569927964.40,23122.00
2018-11-07,EQ,10250.00,10250.05,10150.25,10160.25,10225.00,10220.40,10213.39,11705.00,6887.25,3465.00,35389391.40,887.00
2018-11-06,EQ,10335.05,10422.10,10081.30,10332.65,10120.00,10160.25,10226.74,11705.00,6887.25,39829.00,407321023.10,9033.00
2018-11-05,EQ,10234.50,10400.00,10163.05,10229.65,10320.00,10332.65,10321.68,11705.00,6887.25,60163.00,620983131.55,10483.00
2018-11-02,EQ,10069.90,10349.00,9990.05,9969.50,10230.00,10229.65,10220.86,11705.00,6887.25,91546.00,935678893.45,17767.00
2018-11-01,EQ,10239.00,10315.60,9903.50,10147.85,9931.00,9969.50,10151.95,11705.00,6887.25,77413.00,785893086.85,22083.00
2018-10-31,EQ,9800.00,10198.30,9725.00,9718.45,10130.00,10147.85,9979.52,11705.00,6887.25,162484.00,1621512909.50,37743.00
2018-10-30,EQ,9688.00,9764.95,9612.50,9683.15,9683.10,9718.45,9724.15,11705.00,6887.25,62706.00,609762794.60,17894.00
2018-10-29,EQ,9759.00,9860.80,9600.00,9569.45,9646.00,9683.15,9748.65,11705.00,6887.25,239463.00,2334439847.85,29518.00
2018-10-26,EQ,9588.50,9710.00,9467.55,9538.25,9540.00,9569.45,9609.71,11705.00,6887.25,71663.00,688660922.25,12003.00
2018-10-25,EQ,9500.00,9769.95,9424.50,9534.20,9650.00,9538.25,9509.74,11705.00,6887.25,123822.00,1177514837.55,22021.00
2018-10-24,EQ,9440.05,9623.50,9436.00,9352.45,9580.65,9534.20,9520.24,11705.00,6887.25,99288.00,945245225.50,18292.00
2018-10-23,EQ,9301.50,9550.00,9300.00,9641.00,9414.90,9352.45,9419.52,11705.00,6887.25,92419.00,870542844.30,14528.00
2018-10-22,EQ,9710.00,9757.75,9620.00,9609.05,9630.00,9641.00,9675.77,11705.00,6887.25,114558.00,1108436705.30,11207.00
2018-10-19,EQ,9676.20,9695.15,9480.00,9725.35,9620.00,9609.05,9592.01,11705.00,6887.25,69090.00,662712193.25,14197.00
2018-10-17,EQ,9800.00,9860.00,9684.40,9737.50,9771.00,9725.35,9758.23,11705.00,6887.25,45581.00,444789816.20,9053.00
2018-10-16,EQ,9659.95,9763.65,9636.20,9655.90,9730.00,9737.50,9715.60,11705.00,6887.25,49375.00,479707967.50,9776.00
2018-10-15,EQ,9730.00,9730.00,9559.00,9699.85,9634.00,9655.90,9644.62,11705.00,6887.25,35037.00,337918407.25,8502.00
2018-10-12,EQ,9460.00,9779.40,9430.90,9384.40,9682.00,9699.85,9610.72,11705.00,6887.25,106845.00,1026857611.10,20904.00
2018-10-11,EQ,9300.00,9449.95,9047.05,9510.25,9425.00,9384.40,9249.86,11705.00,6887.25,91371.00,845168582.70,21552.00
2018-10-10,EQ,9480.05,9650.00,9407.75,9491.95,9500.00,9510.25,9558.60,11705.00,6887.25,54171.00,517799112.45,16304.00
2018-10-09,EQ,9380.75,9610.25,9257.05,9380.75,9480.00,9491.95,9415.65,11705.00,6887.25,81173.00,764296799.80,15241.00
2018-10-08,EQ,9418.95,9479.15,9216.45,9418.90,9345.00,9380.75,9376.66,11705.00,6887.25,75687.00,709691306.90,11343.00
2018-10-05,EQ,9340.00,9500.00,9145.30,9347.95,9350.00,9418.90,9285.75,11705.00,6887.25,103232.00,958586480.75,13536.00
2018-10-04,EQ,9180.00,9449.60,9113.80,9343.80,9350.00,9347.95,9290.56,11705.00,6887.25,82801.00,769267974.60,19241.00
2018-10-03,EQ,9600.00,9600.00,9320.10,9609.65,9359.00,9343.80,9432.85,11705.00,6887.25,86534.00,816261991.15,15511.00
